Category,TypeProduct_Desc,STYLE,Retail_SubClass_Desc,Style_Estimated_Cost,Gender_Desc,Country_Cd,eaFabricCost,eaCMCost,eaTrimCost,eaArtCost,eaWashCost,eaOtherCost,eaFOB,LandingCosts,All.empty,Selling Season,Yesr,Month,Made Year,Minimum Wage (USD)
_APPAREL,WOVEN,Dresses,Dress,120.0108,Girl,VN,51.87,39.9,6.93,0,2.1,0,100.8,19.2108,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Dresses,Dress,143.9781,Girl,VN,71.4,39.9,7.56,0,2.1,1.47,122.43,21.5481,No,Summer,2016,10,2015,100.85865
ACCESSORIES,HATS,Hats,Sweater,58.9806,Boy,CN,8.4,39.9,0,0,0,2.1,50.4,8.5806,No,Summer,2016,10,2015,319.725
ACCESSORIES,HATS,Hats,Knit,58.9806,Boy,CN,8.4,39.9,0,0,0,2.1,50.4,8.5806,No,Summer,2016,10,2015,319.725
_APPAREL,WOVEN,Dresses,Woven,109.9308,Girl,ID,39.27,39.9,4.2,0,2.1,2.1,87.57,22.3608,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Shorts,108.1059,Girl,VN,31.5,39.9,14.7,0,0,0,86.1,22.0059,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Shorts,108.1059,Girl,VN,36.75,39.9,7.35,0,0,2.1,86.1,22.0059,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Shorts,108.1059,Girl,VN,33.6,39.9,12.6,0,0,0,86.1,22.0059,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Woven Bottom,169.7997,Boy,VN,32.55,39.9,57.54,0.63,2.1,3.15,135.87,33.9297,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Overall/Shortall,Woven,126.8568,Girl,ID,44.52,39.9,12.6,0,2.1,2.1,101.22,25.6368,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Outerwear,Fashion,115.5084,Boy,VN,37.38,39.9,7.35,0,2.1,1.05,87.78,27.7284,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Overall/Shortall,Fashion,122.43,Girl,ID,40.95,39.9,12.6,0,2.1,2.1,97.65,24.78,No,Summer,2017,10,2016,238.7
_APPAREL,SWEATER,Sweaters,Vest,75.8583,Boy,ID,16.8,39.9,3.15,0,0,0,59.85,16.0083,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Swim,1-Piece,101.6547,Girl,CN,31.5,39.9,0,2.1,0,0,77.7,23.9547,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Dresses,Dress,135.576,Girl,VN,59.85,39.9,8.4,0,0,0,135.576,15.9684,No,Summer,2017,10,2016,107.5176
_APPAREL,KNIT,Dresses,Dress,135.576,Girl,VN,61.53,39.9,8.4,0,0,0,135.576,15.9684,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Tops,Cardigan/Sweater,102.1881,Boy,BD,31.29,39.9,6.3,0,2.1,2.31,102.1881,15.876,No,Summer,2017,10,2016,67.84
_APPAREL,WOVEN,Dresses,Dress,124.5132,Girl,ID,45.78,39.9,3.15,8.4,0,2.1,124.5132,17.4363,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Onepieces,Onepiece,119.5929,Boy,KH,28.98,39.9,10.5,0,1.05,26.67,119.5929,17.0058,No,Summer,2017,10,2016,
_APPAREL,KNIT,Tops,Active Top,141.4098,Boy,VN,46.2,39.9,23.1,0,4.2,2.1,141.4098,16.7076,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Dresses,Dress,126.0021,Girl,VN,52.5,39.9,8.4,0,3.15,0,126.0021,16.7916,No,Summer,2017,10,2016,107.5176
_APPAREL,KNIT,Onepieces,Onepiece,181.5198,Boy,TH,71.4,39.9,19.95,12.6,2.1,9.24,155.19,26.3298,No,Summer,2017,10,2016,
_APPAREL,KNIT,Dresses,Dress,205.8693,Girl,ID,70.35,39.9,40.95,0,2.1,17.85,171.15,34.7193,No,Summer,2017,10,2016,238.7
ACCESSORIES,HATS,Hats,KG Hat,103.677,Girl,CN,11.97,40.11,14.28,21,0,2.31,103.677,14.8827,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Tops,Cardigan,122.6463,Girl,CN,54.81,40.11,1.68,0,2.1,0,98.7,23.9463,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Tops,Cardigan,134.0031,Uni,CN,64.05,40.11,1.68,0,2.1,0,107.94,26.0631,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Skirts,Woven,85.9614,Girl,VN,19.32,40.32,8.82,0,2.1,1.47,72.03,13.9314,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Dresses,Dress,153.0858,Girl,BD,49.98,40.32,14.7,14.7,8.4,2.1,153.0858,16.8567,No,Summer,2017,10,2016,67.84
_APPAREL,WOVEN,Dresses,Woven,107.9253,Girl,BD,34.86,40.53,8.61,0,4.2,2.1,90.3,17.6253,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Dresses,Dress,145.7526,Girl,BD,63,40.74,9.45,0,8.4,2.31,123.9,21.8526,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Dresses,Woven,147.4641,Girl,BD,58.38,40.74,17.22,0,7.35,1.68,125.37,22.0941,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Bottom,136.4244,Boy,VN,51.45,40.74,23.73,0.63,2.1,3.15,121.8,14.6244,No,Summer,2016,10,2015,100.85865
_APPAREL,KNIT,Swim,Swim,109.41,Girl,CN,38.22,40.95,1.68,4.2,0,2.1,87.15,22.26,No,Summer,2016,10,2015,319.725
_APPAREL,WOVEN,Bottoms,Basic Woven Pant,129.6834,Girl,VN,46.41,40.95,15.54,0,0,0,102.9,26.7834,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Basic Woven Pant,127.0668,Girl,VN,44.31,40.95,15.54,0,0,0,100.8,26.2668,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Woven Bottom,135.261,Boy,VN,50.19,40.95,23.73,0.63,2.1,3.15,120.75,14.511,No,Summer,2016,10,2015,100.85865
_APPAREL,SWEATER,Sweaters,Card,96.0624,Girl,ID,28.35,40.95,4.83,0,0,0,77.07,18.9924,No,Summer,2017,10,2016,238.7
ACCESSORIES,BAGS,Bags,Purse,124.845,Girl,CN,21,40.95,21,4.2,0,13.65,99.75,25.095,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Bottoms,Swim Bottom,96.7449,Boy,VN,25.41,40.95,11.34,0,0,0,96.7449,17.1213,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Swim Bottom,100.5711,Boy,VN,33.6,40.95,11.55,0,0,0,100.5711,16.968,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Skirt/Skort,118.5996,Girl,VN,51.45,40.95,5.25,0,3.15,0,118.5996,17.0394,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Onepieces,Set,113.4252,Girl,ID,31.5,40.95,9.45,9.45,2.1,2.1,113.4252,17.2116,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Bottoms,Basic Woven Pant,142.5039,Girl,VN,56.7,40.95,15.54,0,0,0,142.5039,12.5916,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Basic Woven Pant,142.5039,Girl,VN,56.7,40.95,15.54,0,0,0,142.5039,13.8558,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Tops,Woven Top,128.5368,Boy,ID,37.59,40.95,15.96,2.1,2.1,2.31,101.01,27.5268,No,Summer,2017,10,2016,238.7
ACCESSORIES,HATS,Hats,KG Hat,86.0181,Girl,CN,12.39,41.16,14.28,4.2,0,2.31,86.0181,15.9243,No,Summer,2017,10,2016,301.86709
ACCESSORIES,HATS,Accessories,Hat,85.9992,Girl,CN,20.37,41.16,9.87,0,0,2.73,74.13,11.8692,No,Summer,2017,10,2016,301.86709
_APPAREL,SWEATER,Sweaters,Card,96.0624,Girl,ID,28.35,41.37,4.83,0,0,0,77.07,18.9924,No,Summer,2017,10,2016,238.7
_APPAREL,SWEATER,Sweaters,Vest,84.7476,Boy,ID,19.32,41.37,3.15,0,0,0,66.99,17.7576,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Bottoms,Woven Short,217.14,Boy,BD,48.51,41.58,19.32,32.34,2.1,29.19,173.04,44.1,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Short,176.7402,Boy,BD,40.11,41.58,16.17,31.92,2.1,26.25,158.13,18.6102,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Short,200.0082,Boy,BD,35.49,41.58,71.61,2.1,2.1,26.25,179.13,20.8782,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Pant,136.4874,Boy,BD,27.93,41.58,17.22,0,2.1,32.97,121.8,14.6874,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Short,227.2326,Boy,BD,75.6,41.58,19.32,32.34,2.1,32.76,203.7,23.5326,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Pant,176.043,Boy,BD,59.64,41.58,21.21,2.1,2.1,30.87,157.5,18.543,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Pant,159.9885,Boy,BD,45.15,41.58,21.21,2.1,2.1,30.87,143.01,16.9785,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Bottoms,Woven Short,184.1868,Boy,BD,38.22,41.58,16.17,31.92,2.1,34.86,164.85,19.3368,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Dresses,Woven,141.8214,Girl,BD,37.59,41.58,9.45,21,7.35,2.1,119.07,22.7514,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Tops,Basic Top,133.5054,Girl,ID,41.16,41.79,8.82,0,2.1,13.23,133.5054,16.0461,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Onepieces,Onepiece,116.3799,Girl,ID,23.1,42,28.35,0,2.1,2.52,98.07,18.3099,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Tops,Cardigan/Sweater,133.7343,Boy,CN,42.84,42,12.6,10.5,0.21,2.1,110.25,23.4843,No,Summer,2016,10,2015,319.725
_APPAREL,KNIT,Tops,Knit Top,101.9088,Girl,ID,30.45,42,4.2,0,2.1,0,78.75,23.1588,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Bottoms,Basic Knit Pants,125.2272,Girl,CN,52.5,42,2.1,0,0,4.2,100.8,24.4272,No,Summer,2016,10,2015,319.725
_APPAREL,KNIT,Dresses,Dress,192.864,Girl,VN,109.2,42,3.15,0,0,0,154.35,38.514,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Bottoms,Skirts,144.4296,Girl,VN,56.07,42,15.12,0,2.1,0,115.29,29.1396,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Woven Top,163.044,Girl,ID,62.79,42,21,0,0,5.46,131.25,31.794,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Woven Bottom,164.1192,Girl,VN,69.72,42,7.35,0,0,0,119.07,45.0492,No,Summer,2016,10,2015,100.85865
_APPAREL,KNIT,Tops,Knit Top,123.5199,Girl,ID,28.14,42,19.11,0,0,9.24,98.49,25.0299,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Tops,Knit Top,148.3398,Boy,CN,57.75,42,3.15,9.45,3.15,3.15,118.65,29.6898,No,Summer,2016,10,2015,319.725
_APPAREL,KNIT,Onepieces,Onepiece,153.7263,Boy,TH,32.55,42,15.75,34.65,2.1,4.2,131.25,22.4763,No,Summer,2016,10,2015,
ACCESSORIES,SHOES,Shoes,Swim,111.9888,Girl,CN,30.87,42,10.5,10.5,0,0,93.87,18.1188,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Dresses,Knit,115.6533,Girl,VN,47.25,42,4.2,0,2.1,0,95.55,20.1033,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Outerwear,Outerwear,141.7248,Girl,BD,47.25,42,22.05,3.36,3.15,2.94,141.7248,16.2666,No,Summer,2017,10,2016,67.84
_APPAREL,WOVEN,Dresses,Dress,144.6816,Girl,BD,34.65,42,15.96,16.8,8.4,1.68,144.6816,16.1679,No,Summer,2017,10,2016,67.84
_APPAREL,KNIT,Tops,Knit Top,152.3235,Boy,CN,55.23,42,6.3,12.6,2.1,0,118.23,34.0935,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Tops,Knit Top,136.6428,Boy,CN,48.3,42,8.4,4.2,2.1,4.2,109.2,27.4428,No,Summer,2017,10,2016,301.86709
ACCESSORIES,HATS,Accessories,Hat,90.2769,Girl,CN,18.9,42,12.6,0,0,4.2,77.7,12.5769,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Tops,Woven Top,129.7716,Girl,ID,31.29,42,10.5,15.12,0,6.09,108.15,21.6216,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,140.4963,Girl,ID,54.39,42,14.7,0,0,6.09,117.18,23.3163,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,164.3376,Girl,ID,60.06,42,13.65,10.5,0,6.09,132.3,32.0376,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,155.7066,Girl,ID,26.88,42,31.5,23.1,0,6.51,129.99,25.7166,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,131.7393,Girl,ID,22.89,42,13.65,10.5,0,16.8,105.84,25.8993,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,151.6599,Girl,ID,53.97,42,19.95,0,0,6.09,122.01,29.6499,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,122.9424,Girl,ID,42.63,42,10.5,0,0,3.57,98.7,24.2424,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Woven Top,117.768,Girl,ID,34.86,42,11.55,0,0,6.09,94.5,23.268,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Onepieces,Onepiece,186.8832,Boy,TH,74.13,42,21,12.6,2.1,7.98,159.81,27.0732,No,Summer,2017,10,2016,
_APPAREL,WOVEN,Bottoms,Woven Short,249.5871,Boy,BD,45.57,42.63,77.49,2.1,2.1,29.19,199.08,50.5071,No,Summer,2016,10,2015,67.84
_APPAREL,KNIT,Tops,Active Top,170.4675,Boy,CN,70.77,42.63,21,0,2.1,0,170.4675,15.8256,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Tops,Basic Top,149.5725,Girl,ID,51.45,42.84,9.87,0,2.1,13.86,149.5725,15.4497,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Bottoms,Woven Bottom,142.1301,Boy,VN,52.5,43.05,14.28,0.42,0,4.2,114.45,27.6801,No,Summer,2016,10,2015,100.85865
ACCESSORIES,SHOES,Shoes,Athletic,134.2173,Boy,CN,62.79,43.05,2.31,0,0,0,108.15,26.0673,No,Summer,2017,10,2016,301.86709
_APPAREL,SWEATER,Sweaters,Card,89.7582,Girl,ID,19.95,43.05,5.67,0,0,0,71.4,18.3582,No,Summer,2017,10,2016,238.7
ACCESSORIES,SHOES,Accessories,Crib Shoe,88.4583,Girl,CN,14.49,43.05,4.2,8.4,0,2.31,88.4583,17.4531,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,78.2418,Girl,CN,13.86,43.05,4.2,4.2,0,2.31,78.2418,17.8626,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,84.4662,Girl,CN,13.02,43.05,4.2,10.5,0,2.31,84.4662,17.6127,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,89.0148,Girl,CN,21,43.05,4.2,6.3,0,2.52,89.0148,17.4321,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,90.4134,Boy,CN,15.12,43.05,14.49,0,0,4.62,90.4134,17.3754,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,87.2613,Boy,CN,21.21,43.05,8.61,0,0,1.68,87.2613,17.5014,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Bottoms,Skirt/Skort,117.3543,Girl,KH,37.8,43.05,7.35,0,1.05,10.5,117.3543,14.0763,No,Summer,2017,10,2016,
ACCESSORIES,SHOES,Accessories,Crib Shoe,83.1369,Boy,CN,11.13,43.05,10.08,4.2,0,2.52,83.1369,17.6673,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Accessories,Crib Shoe,79.4388,Girl,CN,14.49,43.05,4.2,4.2,0,2.73,79.4388,17.8143,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Dresses,Dress,203.5467,Girl,BD,71.61,43.26,12.6,39.69,3.15,1.47,171.78,31.7667,No,Summer,2016,10,2015,67.84
_APPAREL,WOVEN,Dresses,Dress,137.3232,Girl,VN,56.07,43.47,10.29,0,2.1,1.47,113.4,23.9232,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Overall/Shortall,Fashion,140.9919,Girl,BD,50.61,43.47,19.32,0,4.2,2.52,120.12,20.8719,No,Summer,2016,10,2015,67.84
_APPAREL,SWEATER,Sweaters,P/O,95.9889,Boy,ID,29.4,43.47,3.15,0,0,0,76.02,19.9689,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Tops,Active Top,161.217,Boy,VN,53.34,43.47,23.1,0,4.2,4.2,161.217,16.107,No,Summer,2017,10,2016,107.5176
ACCESSORIES,HATS,Accessories,Hat,174.0438,Boy,CN,22.89,43.89,17.01,58.8,0,7.77,150.36,23.6838,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Swim,Swim,110.712,Girl,CN,33.6,44.1,8.4,0,0,2.1,88.2,22.512,No,Summer,2016,10,2015,319.725
_APPAREL,WOVEN,Overall/Shortall,Fashion,122.43,Girl,ID,43.05,44.1,8.4,0,2.1,0,97.65,24.78,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Overall/Shortall,Fashion,118.524,Girl,ID,37.8,44.1,8.4,0,2.1,2.1,94.5,24.024,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Shorts,Woven,91.8015,Boy,VN,20.58,44.1,6.72,0,2.1,0,73.5,18.3015,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Woven Top,158.6466,Girl,ID,51.45,44.1,27.09,0,0,5.04,127.68,30.9666,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,149.8497,Girl,ID,46.41,44.1,26.25,0,0,3.78,120.54,29.3097,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,147.2625,Girl,ID,43.47,44.1,22.68,0,0,8.19,118.44,28.8225,No,Summer,2016,10,2015,194.4
ACCESSORIES,SHOES,Shoes,Athletic,141.7458,Boy,CN,67.2,44.1,3.15,0,0,0,114.45,27.2958,No,Summer,2017,10,2016,301.86709
ACCESSORIES,HATS,Hats,Knit,62.6325,Girl,CN,7.35,44.1,3.15,0,0,0,53.55,9.0825,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Tops,Active Top,220.5,Girl,VN,78.75,44.1,33.6,0,0,0,220.5,16.0944,No,Summer,2017,10,2016,107.5176
_APPAREL,KNIT,Tops,Active Top,220.5,Girl,VN,78.75,44.1,33.6,0,0,0,220.5,14.3073,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Dresses,Dress,132.1656,Girl,ID,42,44.1,11.55,0,2.1,9.45,132.1656,16.5858,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Bottoms,Shorts,112.0056,Girl,VN,26.88,44.1,14.28,0,0,3.99,89.25,22.7556,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Shorts,152.0715,Girl,VN,53.76,44.1,8.4,0,0,3.99,110.25,41.8215,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Shorts,114.6075,Girl,VN,34.86,44.1,8.4,0,0,3.99,91.35,23.2575,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Shorts,178.4349,Girl,CN,57.96,44.1,21.42,0,0,6.3,129.78,48.6549,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Dresses,Knit,104.9874,Girl,ID,38.01,44.31,2.31,0,2.1,0,86.73,18.2574,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Onepieces,Onepiece,131.7834,Girl,TH,31.29,44.31,30.87,0,2.1,3.78,131.7834,16.5984,No,Summer,2017,10,2016,
_APPAREL,WOVEN,Onepieces,Onepiece,106.0353,Girl,ID,33.6,45.15,5.88,0,2.1,2.52,89.25,16.7853,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Swim,1-Piece,106.6296,Girl,VN,32.55,45.15,0,0,0,2.1,79.8,26.8296,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Pants,Woven,98.2548,Boy,VN,27.3,45.15,6.3,0,0,0,78.75,19.5048,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Woven Top,141.0528,Girl,ID,36.54,45.15,26.25,0,0,5.46,113.4,27.6528,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Woven Bottom,129.2256,Boy,VN,36.12,45.15,13.86,0.42,2.1,6.3,103.95,25.2756,No,Summer,2016,10,2015,100.85865
ACCESSORIES,SHOES,Shoes,Athletic,140.49,Boy,CN,65.1,45.15,3.15,0,0,0,113.4,27.09,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Shoes,Athletic,134.2173,Boy,CN,60.69,45.15,2.31,0,0,0,108.15,26.0673,No,Summer,2017,10,2016,301.86709
ACCESSORIES,SHOES,Shoes,Athletic,127.6065,Boy,CN,60.69,45.15,2.31,0,0,0,107.1,20.5065,No,Summer,2017,10,2016,301.86709
_APPAREL,WOVEN,Onepiece,Woven,110.2227,Girl,ID,21,45.15,10.5,9.45,2.1,4.62,92.82,17.4027,No,Summer,2017,10,2016,238.7
_APPAREL,KNIT,Swim,1-Piece,116.1909,Girl,CN,37.8,45.15,0,0,0,0,87.15,29.0409,No,Summer,2017,10,2016,301.86709
_APPAREL,KNIT,Tops,Cardigan,164.5938,Boy,VN,62.58,45.15,6.09,10.08,3.15,4.62,131.67,32.9238,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Bottoms,Woven Bottom,149.2218,Girl,VN,35.7,45.15,14.7,0,0,6.93,133.35,15.8718,No,Summer,2017,10,2016,107.5176
_APPAREL,WOVEN,Outerwear,Outerwear,180.5979,Girl,BD,54.81,45.78,16.8,11.34,13.02,3.36,180.5979,16.4787,No,Summer,2017,10,2016,67.84
_APPAREL,WOVEN,Tops,Bodysuit,132.195,Boy,ID,34.23,45.99,19.53,2.1,0,4.62,106.47,25.725,No,Summer,2017,10,2016,238.7
_APPAREL,WOVEN,Tops,Fashion Top,115.6785,Girl,ID,45.15,46.2,6.3,0,0,4.2,93.03,22.6485,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Onepieces,Onepiece,99.876,Girl,ID,26.04,46.2,7.35,0,2.1,2.31,84,15.876,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Tops,Active Top,181.6563,Boy,CN,67.62,46.2,21,8.4,0.21,2.1,145.53,36.1263,No,Summer,2016,10,2015,319.725
_APPAREL,KNIT,Tops,Active Top,167.7585,Boy,CN,54.6,46.2,17.43,16.8,0.21,2.1,137.34,30.4185,No,Summer,2016,10,2015,319.725
_APPAREL,KNIT,Tops,Active Top,194.9199,Boy,VN,79.8,46.2,29.4,0,2.1,2.1,159.6,35.3199,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Dresses,Woven,120.7332,Girl,VN,37.59,46.2,10.29,0,2.1,0,96.18,24.5532,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Woven Top,138.2073,Girl,ID,46.2,46.2,13.65,0,0,5.04,111.09,27.1173,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,218.6688,Girl,ID,99.96,46.2,22.47,0,0,7.77,176.4,42.2688,No,Summer,2016,10,2015,194.4
_APPAREL,KNIT,Tops,Knit Top,142.0167,Girl,TH,39.9,46.2,23.52,0,0,3.78,113.4,28.6167,No,Summer,2016,10,2015,
_APPAREL,WOVEN,Tops,Woven Top,157.353,Girl,ID,57.54,46.2,12.6,0,0,10.29,126.63,30.723,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,152.4369,Girl,ID,42.84,46.2,27.09,0,0,6.51,122.64,29.7969,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,177.2757,Girl,ID,57.33,46.2,20.37,0,0,8.4,132.3,44.9757,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Shorts,175.0833,Girl,VN,58.8,46.2,16.8,0,0,5.25,127.05,48.0333,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Woven Top,163.044,Girl,ID,60.27,46.2,18.9,0,0,5.88,131.25,31.794,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,156.576,Girl,ID,63,46.2,12.6,0,0,4.2,126,30.576,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Woven Bottom,150.6078,Girl,ID,39.9,46.2,17.85,8.4,0,8.19,120.54,30.0678,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,129.927,Girl,ID,38.22,46.2,12.18,0,0,7.77,104.37,25.557,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,149.5914,Girl,ID,50.4,46.2,17.01,0,0,6.72,120.33,29.2614,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,151.4016,Girl,ID,39.48,46.2,30.24,0,0,5.88,121.8,29.6016,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,143.64,Girl,ID,47.25,46.2,13.65,0,0,8.4,115.5,28.14,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,178.5672,Girl,ID,31.92,46.2,12.6,44.1,0,9.03,143.85,34.7172,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,160.4568,Girl,ID,61.11,46.2,13.65,0,0,8.19,129.15,31.3068,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Bottoms,Woven Bottom,168.4536,Boy,VN,30.03,46.2,51.87,0.42,2.1,5.25,135.87,32.5836,No,Summer,2016,10,2015,100.85865
_APPAREL,WOVEN,Tops,Bodysuit,131.6805,Boy,ID,37.59,46.2,16.8,2.1,0,3.36,106.05,25.6305,No,Summer,2016,10,2015,194.4
_APPAREL,WOVEN,Tops,Woven Top,165.48,None,BD,52.08,46.2,16.8,2.52,8.4,4.2,130.2,35.28,No,Summer,2016,10,2015,67.84
ACCESSORIES,SHOES,Accessories,Hard Shoe,302.4126,Boy,CN,192.36,46.2,14.7,10.5,0,4.2,267.96,34.4526,No,Summer,2016,10,2015,319.725
_APPAREL,WOVEN,Onepiece,Woven,104.8026,Boy,ID,27.3,46.2,8.4,0,2.1,4.2,88.2,16.6026,No,Summer,2017,10,2016,238.7
